event_id,fatality_count,injury_count,country_name
904,10,,Colombia
5486,14,2,Mexico
7349,1,20,Pakistan
7236,0,0,United States
3037,,,Philippines
8863,0,0,United States
8199,0,0,United States
5270,,,India
4743,,,Bangladesh
5670,0,,Italy
6005,0,0,Canada
4307,6,,Kenya
8682,0,0,India
9425,0,0,Peru
9412,0,9,United States
6128,0,0,United States
5542,13,,Mexico
6496,0,0,United States
6284,0,1,India
7873,0,0,United States
5136,,,Nepal
157,,,India
6326,0,0,United States
2465,0,,India
5718,,,Saint Lucia
7687,0,0,Nepal
9394,0,0,United States
6424,0,0,Philippines
4185,0,,Indonesia
9393,0,0,United Kingdom
3682,0,,China
3211,0,,United States
2798,0,,India
2076,1,,Philippines
504,3,,China
7471,0,0,Nicaragua
8965,0,0,Australia
3258,0,,United States
2474,8,,Mexico
7620,0,0,Nepal
4000,3,,Armenia
3194,0,,United States
2202,5,,India
6369,0,3,India
9406,4,0,Guatemala
4544,,,Thailand
4679,,,Trinidad and Tobago
2643,1,,Japan
8992,0,0,United States
9411,0,0,United States
7492,0,0,Costa Rica
5149,0,,New Zealand
3295,0,,United States
9581,0,0,Fiji
4723,,,United States
811,,,China
7740,0,0,United States
1472,3,,Mexico
7914,0,0,United States
1332,0,,Philippines
6439,0,0,Indonesia
4394,7,,India
8463,0,0,United States
5313,1,,Philippines
3503,1,,Colombia
6324,0,1,Sri Lanka
9,6,,Philippines
654,8,,Nepal
5698,0,,United States
877,,,United States
8647,0,0,United States
332,,,Republic of the Congo
800,,,United States
6146,0,0,India
3317,0,,United States
754,,,Ghana
1890,0,,Taiwan
5369,,,Philippines
1255,0,,United States
8570,0,0,United States
7136,0,0,United States
5935,0,0,United States
8228,5,0,Nepal
4017,0,,Philippines
8218,0,0,United States
5017,0,,India
9251,0,0,India
7699,0,0,India
8330,0,0,Japan
2237,9,,China
1182,,,United States
7684,0,0,China
6522,1,0,Nepal
5191,0,,United States
8655,0,0,United States
384,,,United States
3120,2,,Ecuador
8241,0,0,United States
7193,0,0,United States
454,,,Philippines
6319,0,0,United States
3660,0,,India
1124,,,Australia
5599,2,,Bulgaria
5224,1,,India
7664,0,0,India
617,,,United States
1807,0,,United States
9110,0,0,United States
2658,0,,Saint Lucia
7412,0,0,Guatemala
6871,1,0,India
4568,,,United States
4257,0,,United States
3290,0,,United States
1165,4,,China
835,,,United States
1895,0,,Indonesia
9543,0,0,Nepal
3816,1,,Bhutan
8234,1,0,China
1780,3,,Vietnam
6816,0,0,United States
3973,1,,Vietnam
6104,0,0,China
9363,0,0,United Kingdom
4179,0,,Lebanon
1088,5,,India
1166,,,Indonesia
2933,0,0,Canada
8866,0,0,India
7709,0,0,United States
7079,0,0,Papua New Guinea
8352,0,0,United States
6305,0,0,Canada
6731,0,0,United States
10972,1,0,
5712,0,,United Kingdom
7061,0,0,Nepal
7663,0,0,United States
8620,0,0,United States
9036,0,0,Nepal
6948,0,0,India
7055,0,0,Canada
3665,0,,United Kingdom
7589,0,0,India
6264,0,0,India
7027,0,0,India
2749,1,,Venezuela
1087,3,,China
3420,0,,New Zealand
3553,0,,United States
276,,,Thailand
6303,3,0,United States
4052,0,,United States
7887,0,0,India
4959,0,,Nepal
5521,0,,United States
2859,0,,United States
1073,15,,Philippines
7142,0,0,United States
1356,0,,United States
6655,0,0,United States
5063,12,,China
7226,0,0,India
5537,1,,Japan
3093,0,,Pakistan
1215,12,,Philippines
9385,0,0,United States
9404,0,0,India
5253,0,,United Kingdom
1289,1,,India
6130,31,1,China
7283,0,0,Bangladesh
3152,0,,Malaysia
2825,0,,United States
438,,,United States
7379,4,1,Pakistan
6608,2,1,Indonesia
10029,312,,
8926,0,0,United States
5922,0,0,United States
6287,0,0,India
2321,2,,Mexico
7367,0,0,India
6279,0,0,New Zealand
2264,2,,Sierra Leone
850,,,Vietnam
3630,2,,Indonesia
9371,3,0,Philippines
5707,,,Brazil
3254,0,,Philippines
4214,1,,Indonesia
4336,,,Canada
9570,0,0,Indonesia
3537,0,,United States
4519,,,Nepal
2296,0,,India
7321,64,4,China
4531,,,United States
3216,0,,United States
10021,0,0,
5258,,,Pakistan
7459,1,0,Honduras
6082,4,0,Nepal
9309,14,10,Myanmar [Burma]
1668,0,,Brazil
4617,,,Indonesia
6686,0,0,El Salvador
2808,0,,United States
2653,0,,Uganda
5726,0,2,Italy
4933,4,,India
196,1,,Thailand
3723,0,,Venezuela
5091,0,,Taiwan
9611,0,0,Indonesia
8221,0,0,India
5192,5,,Colombia
2408,5,,Guatemala
9120,1,5,India
6393,2,0,China
1320,2,,Turkey
3970,1,,Uganda
7320,0,0,Nepal
3374,0,,India
3827,0,,Australia
4012,0,1,Philippines
7642,0,0,Thailand
5843,0,0,United Kingdom
2229,0,,India
8374,0,0,United States
2339,0,,India
3335,9,,Peru
315,,,Philippines
4604,,,United States
149,,,India
307,24,,Colombia
1671,0,,Brazil
5800,1,1,Indonesia
4543,,,Trinidad and Tobago
2590,0,,India
5158,3,4,China
7656,0,0,United States
2304,0,,India
3703,1,,Nepal
8831,0,0,United States
8959,0,0,Canada
2514,11,,Mexico
5696,,,Brazil
2516,0,,Costa Rica
707,,,Nepal
8379,0,0,United States
1763,0,,Jamaica
1295,0,,United States
2271,0,,United States
5273,,,India
5188,0,,United States
2551,0,,U.S. Virgin Islands
3499,0,,Colombia
1176,,,Thailand
9391,0,0,United States
1747,0,,Dominica
4946,5,,India
1113,0,,Nepal
902,,,Philippines
8753,0,0,United States
7974,0,0,United States
1125,,,India
1606,0,,United States
415,,,United States
3397,7,,Brazil
1151,2,,Philippines
3462,2,,Philippines
5093,0,,China
6538,2,0,India
6468,0,0,United States
131,,,India
7872,0,0,United States
7368,0,0,United States
6267,0,0,Malaysia
4658,,,India
718,4,,Laos
3098,0,,Malaysia
8995,1,0,India
5968,0,0,United Kingdom
3316,12,,Thailand
1105,0,,United States
3140,0,,United States
6827,0,0,India
8007,0,0,United States
4152,0,,United States
2112,0,,India
1904,4,,Guatemala
5977,0,0,United States
2455,0,,India
3855,1,,Philippines
2850,0,,United States
1414,0,,United States
9451,25,0,Mexico
7023,2,1,Bangladesh
740,,,China
3622,2,,Myanmar [Burma]
9674,,,
2753,3,,Venezuela
1083,,,Taiwan
6849,3,0,Brazil
109,,,United States
4281,0,,United States
2758,0,,Trinidad and Tobago
819,2,,Taiwan
5825,0,2,Indonesia
5351,0,,United States
4854,,,Malaysia
9378,0,0,United States
6765,0,0,United States
5142,0,,United States
1134,,,India
2665,0,,Trinidad and Tobago
645,,,Switzerland
6049,0,0,United States
1746,0,,Dominica
6879,0,0,United States
9670,,,
5773,0,0,Philippines
6716,0,0,United States
5564,5,1,United States
525,6,,Afghanistan
8582,0,0,United States
7313,21,0,Myanmar [Burma]
2567,0,,India
6680,3,0,Ecuador
3244,0,,United States
7689,0,0,Vietnam
7806,0,0,United States
8915,5,0,China
1326,3,,Philippines
6250,5,0,India
6249,1,0,Italy
358,,,Greece
241,,,India
4733,4,5,Indonesia
9149,,,Nepal
4788,,,China
5717,1,,Philippines
4071,3,,Colombia
9318,10,5,India
864,,,United Kingdom
5966,2,0,Pakistan
5873,0,0,Ireland
6638,0,1,United States
10724,2,0,
6053,3,1,Thailand
7898,5,0,Nepal
6477,0,0,United States
6400,0,0,Malaysia
4633,,,United States
5239,,,Indonesia
5669,0,,United Kingdom
4641,,,United Kingdom
3719,0,,United States
4518,,,Jamaica
2954,,,Sri Lanka
7799,0,0,United States
7766,0,0,United States
5553,,,Russia
4835,1,,United States
618,,,China
2780,0,,Albania
8624,0,0,United States
9133,0,0,United States
9613,0,0,United States
1575,0,,United States
1422,3,,Peru
4315,0,,Indonesia
998,5,,Madagascar
8104,0,0,United States
8212,0,0,United States
8210,0,0,United States
9117,0,0,United States
9009,0,0,United States
5828,7,0,Indonesia
6927,,,United States
6631,0,0,India
2432,0,,India
7592,0,0,Macedonia
3127,0,,India
198,,,Guatemala
5687,4,,Philippines
5975,0,0,United States
8214,0,0,United States
3624,1,,New Zealand
589,,,China
9377,71,0,Pakistan
9403,0,0,United States
9118,0,0,United States
4642,15,,Pakistan
1029,5,,Afghanistan
4485,,,India
2657,0,,Saint Vincent and the Grenadines
1922,1,,Guatemala
9467,5,1,China
3424,0,,New Zealand
2401,0,,Pakistan
5907,0,0,United States
8175,0,0,United States
1286,4,,El Salvador
7650,5,1,Nepal
3988,2,,Honduras
9532,0,0,Nepal
7946,1,0,Nepal
8209,0,0,United States
596,2,,South Africa
1494,1,,Pakistan
3203,0,,United States
5700,4,4,Indonesia
9631,0,0,United States
414,,,United States
4392,,,China
6530,0,0,India
7599,2,0,Philippines
7543,0,0,United States
47,,,Canada
4952,0,2,Nepal
2661,0,,Saint Lucia
1909,0,,Colombia
1351,0,,New Zealand
2906,0,,Philippines
637,5,,China
5088,6,,India
4430,41,,Bangladesh
9109,0,0,United States
9653,0,0,United States
7647,0,0,Nepal
2070,6,,China
1723,0,,Brazil
9646,3,4,Madagascar
1464,0,,Spain
3794,,,India
8934,0,0,United States
1965,0,,United States
8997,0,0,United States
6168,0,0,Russia
2179,0,,United States
6855,0,0,United States
2175,0,,Colombia
8740,0,0,United States
7479,0,0,Mexico
5889,0,0,United Kingdom
5795,0,0,Philippines
2012,9,,Ivory Coast
6202,0,0,Honduras
4970,4,3,China
8242,0,0,United States
6811,0,0,United States
4333,,,Indonesia
8799,0,0,United States
6021,0,0,China
7633,0,0,Japan
6632,0,0,United States
481,25,,India
10038,0,0,
1169,2,,Argentina
5580,0,,Thailand
3823,1,,Nepal
5747,0,0,United States
730,8,,Nepal
2036,0,,Nepal
5196,,,India
8266,0,0,United States
3743,0,,United States
2508,9,,Colombia
2449,0,,Trinidad and Tobago
3060,0,,United States
7878,0,0,United States
8826,0,0,United States
894,,,Philippines
9485,0,0,Philippines
6485,2,8,Ecuador
7546,0,0,Vietnam
4716,,,United States
3616,0,,India
9054,0,0,Kyrgyzstan
9189,0,0,United States
8082,0,0,United States
6744,0,0,United States
2340,0,,India
266,,,Thailand
8472,0,0,India
724,,,Dominican Republic
1258,0,,United States
153,,,Philippines
5744,0,0,United States
9671,,,
3844,3,,Philippines
3039,0,,United States
2469,0,,India
4135,0,,Thailand
7312,0,3,India
1123,,,Philippines
7122,0,0,United States
4512,,,United States
1378,0,,United Kingdom
2990,378,,Brazil
5408,,,Costa Rica
2616,0,,Philippines
2371,0,,Nepal
1459,0,,Peru
7454,0,0,Honduras
7416,0,0,Guatemala
2835,0,,United States
6769,0,0,United States
1735,0,,Brazil
2991,0,,United States
2679,0,,Vietnam
5043,,,India
8262,0,0,United States
9569,0,0,Indonesia
4710,,,Canada
2948,0,,Peru
3038,0,,Philippines
7067,0,0,China
4348,,,United States
8344,0,0,Malaysia
469,0,,United States
8523,0,0,United States
576,,,China
8921,0,0,India
1352,0,,New Zealand
5384,0,,India
189,,,United States
1185,,,United States
6057,0,0,Brazil
9413,0,0,United Kingdom
8501,7,1,Sri Lanka
7241,0,0,Philippines
5685,,,Brazil
5438,0,,Nepal
3215,0,,United States
8794,0,0,United States
4354,,,United States
1280,13,,Vietnam
301,14,,Costa Rica
2532,0,,Nepal
281,,,Malaysia
9157,0,0,United States
8335,0,0,Nepal
6798,0,0,Pakistan
8364,0,0,Nepal
5151,0,,New Zealand
402,,,Indonesia
5086,6,,India
2970,0,,Brazil
2052,0,,New Zealand
2031,0,,Nepal
2855,0,,Canada
5215,,,India
2334,1,,Nepal
9384,0,0,New Zealand
8593,0,0,United States
825,,,Philippines
9662,0,0,United States
4186,0,,Indonesia
3080,0,,Sri Lanka
8123,0,0,United States
3623,3,,China
5817,2,0,Indonesia
9465,2,3,India
2299,0,,Pakistan
7132,0,0,United States
1136,10,,China
3701,0,,Nepal
7447,0,0,Honduras
5283,1,,India
8377,1,0,Nepal
9161,0,0,Jersey
8530,0,0,United States
303,23,,Haiti
5592,0,,Thailand
226,2,,Nepal
7973,0,0,United States
8611,0,0,United States
3651,0,,Canada
719,6,,Nepal
9015,0,0,United States
1492,0,,Indonesia
695,,,United States
4853,,,Malaysia
2372,0,,Nepal
7247,0,0,Nepal
866,13,,Myanmar [Burma]
7427,2,1,Guatemala
2134,,,India
9084,0,0,Malaysia
8790,0,0,United States
5807,0,0,Italy
8853,0,0,United States
6519,0,0,China
9672,,,
5750,0,0,New Zealand
1559,0,,United States
5359,,,India
6466,0,0,United States
6285,0,0,India
7503,0,0,Panama
9039,0,0,Nepal
6887,0,0,Canada
644,4,,Colombia
868,7,,India
6294,3,0,India
5005,0,,India
3860,0,,India
3449,0,,United States
9072,0,0,United States
6675,0,0,El Salvador
1892,0,,Colombia
3867,0,,United States
6156,6,2,China
2337,0,,United States
3882,1,,Pakistan
4151,0,,United States
3077,0,,Malaysia
5675,0,,United States
6254,0,0,United States
5927,0,0,United States
3539,0,,New Zealand
9584,0,0,India
6389,0,0,United States
5476,0,,India
7104,0,0,Nepal
9163,0,0,Nepal
4720,,,United States
9396,0,0,United States
1782,4,,Taiwan
1639,0,,Brazil
1032,6,,India
1581,0,,Angola
8636,0,0,United States
1141,2,,Nepal
5690,0,,Trinidad and Tobago
6133,0,0,Thailand
6321,0,0,Bulgaria
3496,0,,United States
2964,0,,Sri Lanka
1127,,,India
9188,1,0,South Africa
5439,,,Nepal
221,,,India
7352,0,0,Pakistan
1825,0,,United States
4917,0,,India
895,,,United States
8030,0,0,United States
8295,0,0,United States
6736,0,0,United Kingdom
2708,0,,Vietnam
3045,0,,Philippines
8109,0,0,United States
2418,0,,Jamaica
8402,0,0,United States
4984,0,,India
289,,,Philippines
113,,,Japan
1025,2,,Tajikistan
2940,0,,United States
3796,0,,Mexico
4549,,,Bhutan
9585,0,0,Canada
3563,0,,Haiti
7381,0,0,United States
1107,1,,India
9558,0,0,Turkey
359,2,,Philippines
1838,0,,Mexico
2201,0,,India
1186,3,5,Ecuador
3548,0,,United States
8169,0,0,United States
702,40,,China
8149,0,0,United States
4825,8,,China
3926,0,,United States
4927,0,,India
4254,0,,United States
1635,0,,Brazil
653,14,,India
2132,,,India
7407,0,0,United States
5511,0,,United States
6534,0,0,Canada
4365,,,Australia
3444,0,,Canada
7570,0,0,United States
3460,5,7,Ecuador
2814,0,,Canada
3935,0,,Philippines
4039,0,,Indonesia
4374,,,Trinidad and Tobago
202,,,North Korea
4699,,,United States
8765,0,0,United States
2184,0,,Japan
6330,0,0,Nepal
6961,0,0,United States
7614,3,0,India
3691,0,,China
9644,0,0,Dominica
8093,0,0,United States
536,200,,China
6576,0,0,United States
8000,0,0,United States
842,6,,Vietnam
1941,8,,Pakistan
1959,0,,India
3671,,,India
7583,0,0,United States
8112,0,0,United States
8177,0,0,United States
5603,0,,India
566,,,Philippines
305,,,Nigeria
9228,0,0,Ukraine
2284,0,,Nepal
6175,4,0,Indonesia
3773,0,,Nepal
7251,0,0,India
4098,5,,Philippines
1432,0,,United States
5050,,,India
2042,0,,India
5067,0,,Cuba
4369,,,Bulgaria
8771,0,0,United States
6092,0,0,Nicaragua
879,,,Brunei
1424,0,,United States
175,18,,Kenya
1421,0,,United States
9024,4,15,Guatemala
5442,,,India
7073,0,0,Philippines
2355,0,,Philippines
7913,1,0,India
2078,0,,Japan
7933,2,0,India
5762,0,0,Philippines
3637,,,India
5177,0,,India
8047,0,0,United Kingdom
2111,0,,India
3949,3,,Philippines
1601,0,,United States
8569,0,0,United States
8327,0,0,United States
9292,0,0,Kyrgyzstan
9433,2,0,Pakistan
2003,8,,India
2419,0,,United Kingdom
8077,0,0,United States
1727,0,,Brazil
4660,,,Indonesia
80,9,,China
5894,2,0,France
6763,0,0,Canada
2365,7,,Nepal
8068,0,0,United States
4701,,,Indonesia
1273,,,United Kingdom
3240,0,,Philippines
515,,,United States
5181,,,India
3020,0,,United States
1250,85,,Philippines
1866,54,,Democratic Republic of the Congo
3331,18,,Vietnam
8163,0,0,India
6580,0,0,United Kingdom
700,,,Canada
7288,0,0,India
4823,1,,India
6965,0,0,India
5686,,,Brazil
7482,0,0,Honduras
6504,1,0,Indonesia
4140,0,,India
4136,0,,United States
363,,,Philippines
698,,,United States
6818,0,0,United States
6167,3,0,India
3267,0,,United States
6600,0,0,Indonesia
6311,0,0,Serbia
1008,0,,United States
9314,10,6,India
5277,0,,India
5361,,,India
8671,0,0,United States
8236,11,0,China
7451,1,0,Panama
9364,1,3,China
2270,0,,United States
1277,0,,Malaysia
3423,0,,New Zealand
7572,0,0,United States
4687,,,United Kingdom
3087,1,,Philippines
943,,,Indonesia
4393,7,,India
6176,2,1,Philippines
1767,8,,China
1875,0,,China
8986,0,0,United States
9389,1,0,South Africa
1195,,,United States
4870,0,,Hong Kong
4887,0,,Philippines
2877,0,,United States
6535,0,0,United States
6342,0,0,United States
4064,0,,Colombia
1345,0,,United Kingdom
8358,0,0,United States
4258,6,,Indonesia
5692,0,,Brazil
9623,0,0,Philippines
9197,0,0,United Kingdom
5902,0,0,United Kingdom
5348,10,54,China
4342,,,China
3268,0,,Australia
4562,,,Nepal
2822,0,,United States
8797,0,0,United States
9017,4,0,India
8088,0,0,United States
8302,0,0,United States
5293,,,India
10001,6,0,
2310,1,,India
7960,2,1,Nepal
4998,0,,United States
5659,4,,Vietnam
5227,1,,Japan
4319,0,,United Kingdom
1135,,,Vietnam
6094,0,0,Nicaragua
1827,0,,United States
2888,0,,United States
561,4,,Sri Lanka
671,1,,Vietnam
9085,0,0,Pakistan
3184,0,,Brazil
3231,0,,United States
6708,0,0,Puerto Rico
3837,0,,India
5811,0,0,Malaysia
2656,0,,Jamaica
8932,0,0,United States
7015,0,0,Canada
7085,0,0,United States
5245,0,,United States
2941,1,,Australia
187,,,United States
4644,,,United States
9511,0,0,Australia
5704,0,,United States
4713,6,2,Indonesia
6348,3,0,Malaysia
2879,0,,United States
2746,0,,Australia
5226,,,Myanmar [Burma]
4935,0,,United States
8994,4,0,Uganda
4475,,,Nepal
220,,,India
5299,1,,United States
5565,0,,India
212,,,India
2187,0,,Nepal
4046,0,,Philippines
8152,0,0,United States
8969,0,0,Greece
8574,0,0,United States
6633,0,0,United States
6036,0,0,India
5498,0,,United States
711,,,India
3473,0,,Philippines
5612,0,,Philippines
7190,2,5,Philippines
7372,0,0,India
5697,0,,United States
2094,3,,China
2292,0,,India
379,1,,United States
6510,14,0,India
7881,5,0,Nepal
4252,0,,United States
1425,0,,United States
2314,1,,Nepal
2570,0,,India
2857,0,,Philippines
1429,2,,Brazil
4283,0,,Ecuador
5870,0,0,United States
8567,0,0,United States
3176,0,,United States
5885,0,0,United States
5077,0,,United States
1887,19,,China
8748,0,0,United States
2728,4,,Colombia
2676,0,,India
3345,0,,United States
5159,2,,Nepal
1629,0,,Brazil
9574,0,0,Taiwan
8196,0,0,United States
5595,0,,United States
126,,,India
512,2,,Sri Lanka
7931,69,16,China
4751,10,3,Philippines
5900,0,0,United States
2559,0,,Myanmar [Burma]
8896,0,0,United States
4048,1,,Philippines
1447,0,,Peru
8457,0,0,United States
3809,2,,Nepal
8064,0,0,United States
1168,,,India
3987,1,,Nepal
2556,0,,Fiji
1446,2,,Peru
5489,0,1,United States
1103,4,,Nepal
1023,0,,United States
5306,0,,Uganda
7233,0,1,United States
5821,1,0,Indonesia
2493,0,,Canada
7691,0,0,Vietnam
1641,0,,Brazil
6952,0,0,United States
7490,0,0,Costa Rica
7953,0,0,United States
1035,16,,Ivory Coast
9152,0,0,United States
7947,0,0,Nepal
8052,0,0,United States
4506,,,Nepal
2503,0,,El Salvador
5628,4,,Indonesia
3817,0,,China
3806,3,,India
2262,10,,India
2614,0,,Philippines
